	copy_number
Marinimicrobia_bacterium_NAT274	1
Marinimicrobia_bacterium_RS347	1
Marinimicrobia_bacterium_RS350	1
Marinimicrobia_bacterium_RS389	0
Marinimicrobia_bacterium_NAT38	1
Marinimicrobia_bacterium_NAT495	0
Marinimicrobia_bacterium_NAT51	0
Marinimicrobia_bacterium_NP104	1
Marinimicrobia_bacterium_NAT74	0
Marinimicrobia_bacterium_ARS124	1
Marinimicrobia_bacterium_EAC11	0
Marinimicrobia_bacterium_ARS95	1
Marinimicrobia_bacterium_EAC122	0
Marinimicrobia_bacterium_ARS85	0
Marinimicrobia_bacterium_EAC1786	1
Marinimicrobia_bacterium_EAC118	0
Marinimicrobia_bacterium_EAC117	0
Marinimicrobia_bacterium_EAC2074	0
Marinimicrobia_bacterium_EAC2094	0
Marinimicrobia_bacterium_SP3097	0
Marinimicrobia_bacterium_SP3060	0
Marinimicrobia_bacterium_SP3117	0
Marinimicrobia_bacterium_SP3119	0
Marinimicrobia_bacterium_SP2983	0
Marinimicrobia_bacterium_SP276	1
Marinimicrobia_bacterium_SP3111	0
Marinimicrobia_bacterium_SP3105	0
Marinimicrobia_bacterium_SP328	0
Marinimicrobia_bacterium_NP977	0
Marinimicrobia_bacterium_SP315	0
Marinimicrobia_bacterium_SAT2751	0
Marinimicrobia_bacterium_SAT76	0
Marinimicrobia_bacterium_SAT204	1
Marinimicrobia_bacterium_SAT222	0
Marinimicrobia_bacterium_SAT2956	0
Marinimicrobia_bacterium_SP108	0
Marinimicrobia_bacterium_SAT24	0
Marinimicrobia_bacterium_SAT2619	0
Marinimicrobia_bacterium_SAT176	1
Marinimicrobia_bacterium_SAT170	1
Marinimicrobia_bacterium_EAC682	1
Marinimicrobia_bacterium_MED586	0
Marinimicrobia_bacterium_MED589	1
Marinimicrobia_bacterium_SP89	1
Marinimicrobia_bacterium_SP4275	0
Marinimicrobia_bacterium_SP4388	1
Marinimicrobia_bacterium_SP4251	0
Marinimicrobia_bacterium_SP41	1
Marinimicrobia_bacterium_SP4039	1
Marinimicrobia_bacterium_SP359	0
Marinimicrobia_bacterium_SP3971	0
Marinimicrobia_bacterium_SP4225	1
Marinimicrobia_bacterium_EAC649	0
Marinimicrobia_bacterium_EAC723	0
Marinimicrobia_bacterium_EAC624	0
Marinimicrobia_bacterium_EAC25	0
Marinimicrobia_bacterium_IN49	0
Marinimicrobia_bacterium_EAC7	0
Marinimicrobia_bacterium_EAC705	0
Pararheinheimera_chironomi_FWGS18_re-run	1
Pacificibacter_maritimus_DSM_104731	1
Tibeticola_sediminis_DSM_101684	1
Marinimicrobium_koreense_DSM_16974	1
Thiohalophilus_thiocyanatoxydans_DSM_16326	1
Salisediminibacterium_halotolerans_DSM_26530	1
Thermodesulfitimonas_autotrophica_DSM_102936	1
Aquisalibacillus_elongatus_DSM_18090	1
Abyssicoccus_albus_DSM_29158	1
Natranaerovirga_hydrolytica_DSM_24176	6
Unclassified_bacterium_CG_4_10_14_0_2_um_filter_48_144	1
Parcubacteria_bacterium_CG1_02_36_42	0
Saccharibacteria_bacterium_NP70	1
Saccharibacteria_bacterium_NAT105	0
Saccharibacteria_bacterium_SP3049	1
Nitrospinae_bacterium_SAT144	0
Nitrospinae_bacterium_SP2986	0
Nitrospinae_bacterium_ARS89	0
Nitrospinae_bacterium_NP1026	0
Nitrospinae_bacterium_NP50	1
Nitrospinae_bacterium_CG11_big_fil_rev_8_21_14_0_20_45_15	1
Nitrospinae_bacterium_CG22_combo_CG10-13_8_21_14_all_47_10	0
Nitrospinae_bacterium_CG11_big_fil_rev_8_21_14_0_20_56_8	0
candidate_division_WWE3_bacterium_CG08_land_8_20_14_0_20_40_13	1
candidate_division_WWE3_bacterium_CG06_land_8_20_14_3_00_42_16	0
candidate_division_WWE3_bacterium_CG10_big_fil_rev_8_21_14_0_10_48_23	1
candidate_division_WWE3_bacterium_CG10_big_fil_rev_8_21_14_0_10_32_10	0
candidate_division_WWE3_bacterium_CG09_land_8_20_14_0_10_47_33	1
candidate_division_WWE3_bacterium_CG08_land_8_20_14_0_20_41_15	2
candidate_division_WWE3_bacterium_CG09_land_8_20_14_0_10_39_24	1
candidate_division_WWE3_bacterium_CG08_land_8_20_14_0_20_43_13	0
candidate_division_WWE3_bacterium_CG10_big_fil_rev_8_21_14_0_10_39_14	1
candidate_division_WWE3_bacterium_CG10_big_fil_rev_8_21_14_0_10_35_32	1
candidate_division_WWE3_bacterium_CG_4_9_14_3_um_filter_41_6	1
candidate_division_WWE3_bacterium_CG_4_9_14_3_um_filter_34_6	0
candidate_division_WWE3_bacterium_CG_4_9_14_3_um_filter_39_7	1
candidate_division_WWE3_bacterium_CG_4_10_14_0_2_um_filter_47_8	1
candidate_division_WWE3_bacterium_CG_4_8_14_3_um_filter_42_11	0
candidate_division_WWE3_bacterium_CG_4_10_14_0_2_um_filter_41_14	2
candidate_division_WWE3_bacterium_CG_4_10_14_0_2_um_filter_42_7	0
candidate_division_WWE3_bacterium_CG_4_10_14_0_2_um_filter_42_8	0
candidate_division_WWE3_bacterium_CG_4_9_14_3_um_filter_43_9	0
candidate_division_WWE3_bacterium_CG_4_9_14_0_2_um_filter_35_11	1
candidate_division_WWE3_bacterium_CG_4_9_14_0_2_um_filter_48_10	1
candidate_division_WWE3_bacterium_CG23_combo_of_CG06-09_8_20_14_all_40_14	1
candidate_division_WWE3_bacterium_CG22_combo_CG10-13_8_21_14_all_39_12	1
candidate_division_WWE3_bacterium_CG08_land_8_20_14_0_20_41_10	1
Woesebacteria_bacterium_ARS1183	2
Rubrivirga_sp._NP52	1
Solibacterales_bacterium_SP4380	1
Gallionellales_bacterium_CG_4_9_14_0_8_um_filter_55_61	0
Gallionellales_bacterium_CG_4_9_14_0_8_um_filter_59_50	0
Gallionellales_bacterium_CG_4_10_14_3_um_filter_54_96	0
Gallionellales_bacterium_CG_4_8_14_3_um_filter_54_18	0
Gallionellales_bacterium_CG08_land_8_20_14_0_20_59_87	0
Gallionellales_bacterium_CG03_land_8_20_14_0_80_55_15	0
Gallionellales_bacterium_CG17_big_fil_post_rev_8_21_14_2_50_54_146	1
Vallitalea_sp._S15	4
Lentimicrobiaceae_bacterium_SAT2766	0
Magnetofaba_australis_IT-1	2
Marinicaulis_flavus_SY-3-19	1
Porticoccaceae_bacterium_CPC1399	1
Porticoccaceae_bacterium_ARS41	0
Porticoccaceae_bacterium_CPC310	0
Porticoccaceae_bacterium_EAC642	0
Porticoccaceae_bacterium_RS405	0
Porticoccaceae_bacterium_SAT34	0
Porticoccaceae_bacterium_SP293	1
Porticoccaceae_bacterium_SAT119	0
Porticoccaceae_bacterium_SP98	1
Porticoccaceae_bacterium_NP64	1
Porticoccaceae_bacterium_SAT3078	1
Porticoccaceae_bacterium_NAT127	0
Porticoccaceae_bacterium_MED584	1
Porticoccaceae_bacterium_MED778	1
Porticoccaceae_bacterium_MED13	1
Porticoccaceae_bacterium_IN41	0
Porticoccaceae_bacterium_MED754	1
Porticoccaceae_bacterium_NAT43	1
Porticoccaceae_bacterium_NAT250	0
Porticoccaceae_bacterium_NAT259	1
Porticoccaceae_bacterium_NP1052	1
Cryomorphaceae_bacterium_SP53	0
Cryomorphaceae_bacterium_CPC1326	1
Cryomorphaceae_bacterium_CPC97	1
Cryomorphaceae_bacterium_CPC63	0
Roseibacillus_sp._SP52	1
Roseibacillus_sp._NP960	1
Roseibacillus_sp._SP114	1
Roseibacillus_sp._SP127	1
Roseibacillus_sp._SP145	1
Roseibacillus_sp._SP34	1
Roseibacillus_sp._NP58	0
Roseibacillus_sp._SP242	0
Roseibacillus_sp._SP194	0
Roseibacillus_sp._NAT142	1
Roseibacillus_sp._ARS40	1
Aphanothece_cf._minutissima_CCALA_015	0
Aphanothece_hegewaldii_CCALA_016	0
Peredibacter_sp._SP55	1
Labilibacter_marinus_Y11	1
Desulfosoma_caldarium_DSM_22027	1
Sulfurirhabdus_autotrophica_DSM_100309	1
Thermolongibacillus_altinsuensis_DSM_24979	8
Inmirania_thermothiophila_DSM_100275	1
Sinobacterium_caligoides_DSM_100316	2
Cuspidothrix_issatschenkoi_CHARLIE-1	0
Motiliproteus_sp._MSK22-1	1
Tersicoccus_sp._Bi-70	3
Nioella_sp._SAT90	0
Tritonibacter_horizontis_O3.65	1
Amylibacter_kogurei_4G11	1
Oceaniglobus_indicus_1-19b	1
Aestuariivita_sp._NAT114	1
Sneathiella_sp._IN21	1
Geminicoccus_sp._ARS59	1
Balneola_sp._IN10	2
Balneola_sp._MED732	3
Balneola_sp._EAC52	0
Balneola_sp._CPC5	1
Oleispira_sp._SAT217	0
Haliea_sp._SAT31	0
Haliea_sp._SP180	0
Haliea_sp._CPC12	0
Haliea_sp._NP9	0
Haliea_sp._SP302	1
Haliea_sp._CPC42	0
Haliea_sp._CPC68	0
Haliea_sp._EAC94	0
Balneola_sp._EAC5	0
Geminicoccus_sp._SP156	1
Geminicoccus_sp._MED756	1
Balneola_sp._SP292	1
Balneola_sp._SAT121	1
Balneola_sp._NP129	0
Polycyclovorans_sp._SAT60	0
Balneola_sp._SAT117	1
Nisaea_sp._IN45	0
Nisaea_sp._MED717	2
Sneathiella_sp._SAT66	0
Flexibacter_sp._CG_4_10_14_3_um_filter_32_15	0
Chlorogloea_sp._CCALA_695	1
Gaetbulibacter_sp._5U11	5
Gaetbulibacter_sp._4G1	1
Aestuariibacter_sp._ARS1024	0
Xanthomarina_sp._EAC95	0
Xanthomarina_sp._SAT104	0
Henriciella_sp._EAC6	0
Henriciella_sp._SP3031	1
Oleibacter_sp._IN912	1
Chamaesiphon_polymorphus_CCALA_037	1
Reichenbachiella_sp._5M10	1
Kiloniella_sp._MED755	1
Marinimicrobium_sp._EAC58	0
Fulvimarina_sp._NAT173	0
Mesonia_sp._EAC66	2
Mesonia_sp._NAT92	1
Fabibacter_misakiensis_SK-8	1
Fabibacter_sp._4D4	2
Ahrensia_sp._NAT3	0
Ahrensia_sp._SAT55	1
Oceanospirillum_sp._CPC24	1
Marinoscillum_sp._MED1001	1
Desulfobacter_sp._ARS36	1
Puniceispirillum_bacterium_CPC325	2
Aurantimonas_sp._EAC15	0
Aurantimonas_sp._SAT5	0
Arenimonas_sp._IN24	0
Oceanicaulis_sp._SAT194	0
Oceanicaulis_sp._EAC101	0
Oceanicaulis_sp._CPC46	0
Oceanicaulis_sp._CPC78	0
Oceanicaulis_sp._SP73	0
Oceanicaulis_sp._SP3110	0
Afipia_sp._MED728	1
Nitrospina_sp._NAT221	0
Nitrospina_sp._NAT278	0
Nitrospina_sp._SP265	0
Biostraticola_tofi_DSM_19580	1
Parcubacteria_bacterium_CG1_02_41_26	1
Rubricoccus_marinus_SG-29	1
Defluviitalea_phaphyphila_Alg1	3
Rubrivirga_marina_SAORIC-28	1
Geofilum_rhodophaeum_HF401	1
Pseudophaeobacter_leonis_306	1
Nioella_sediminis_JS7-11	1
Oceanibaculum_nanhaiense_L54-1-50	1
Enterovibrio_pacificus_CAIM_1920	1
Thioglobus_sp._MED612	0
Meridianimaribacter_sp._CL38	1
Marinisporobacter_balticus_DSM_102940	6
Chromatocurvus_halotolerans_DSM_23344	2
Aureibacillus_halotolerans_DSM_28697	4
Crenobacter_luteus_DSM_27258	2
Stakelama_pacifica_DSM_25059	1
Rhodothalassium_salexigens_DSM_2132	2
Ancylomarina_subtilis_DSM_28825	1
Serpentinicella_alkaliphila_DSM_100013	1
Pelomonas_saccharophila_DSM_654	1
Scytonema_sp._NIES-2130	5
Magnetovibrio_sp._EAC64	0
Magnetovibrio_sp._SP232	0
Magnetovibrio_sp._SP26	0
Magnetovibrio_sp._SP125	0
Magnetovibrio_sp._SP115	0
Magnetovibrio_sp._SP358	1
Magnetovibrio_sp._MED	1
Magnetovibrio_sp._RS450	0
Phormidesmis_priestleyi_ULC007	1
Merismopedia_glauca_CCAP_1448/3	0
Halopeptonella_vilamensis_DSM_21056	1
Hypnocyclicus_thermotrophus_DSM_100055	1
Fluviicoccus_keumensis_DSM_105135	1
Wenxinia_marina_DSM_24838	2
Porticoccus_sp._SAT26	1
Pedosphaera_sp._ARS72	1
Pseudarcicella_sp._HME7025	3
Rhodoglobus_vestalii_DSM_21947	2
Ponticaulis_sp._MED653	0
SAR116_cluster_alphaproteobacterium_NAT72	1
SAR116_cluster_alphaproteobacterium_SP233	0
SAR116_cluster_alphaproteobacterium_RS422	1
Ponticaulis_sp._NAT113	0
Ponticaulis_sp._IN28	0
SAR116_cluster_alphaproteobacterium_MED595	1
SAR116_cluster_alphaproteobacterium_MED1008	1
SAR116_cluster_alphaproteobacterium_MED139	0
SAR116_cluster_alphaproteobacterium_CPC65	0
SAR116_cluster_alphaproteobacterium_MED325	0
SAR116_cluster_alphaproteobacterium_MED585	0
SAR116_cluster_alphaproteobacterium_EAC653	1
SAR116_cluster_alphaproteobacterium_MED662	0
SAR116_cluster_alphaproteobacterium_MED717	1
SAR116_cluster_alphaproteobacterium_ARS84	1
SAR116_cluster_alphaproteobacterium_CPC56	0
SAR116_cluster_alphaproteobacterium_CPC30	0
SAR116_cluster_alphaproteobacterium_ARS77	0
Ponticaulis_sp._SP186	0
Cecembia_calidifontis_DSM_21411	4
Subtercola_boreus_DSM_13056	2
Marihabitans_asiaticum_DSM_18935	2
Unclassified_Cytophagaceae_59G-WUEMPEL	3
Unclassified_Cytophagaceae_103A-SOEBACH	4
Pararcticibacter_tournemirensis_DSM_23085	3
Roseinatronobacter_monicus_DSM_18423	3
Haloactinospora_alba_DSM_45015	5
Alpinimonas_psychrophila_DSM_23737	0
Brooklawnia_cerclae_DSM_19609	0
Amylibacter_sp._MAI.42	0
Pelagibacter_bacterium_NP144	0
Pelagibacter_bacterium_MED817	0
Pelagibacter_bacterium_MED872	0
Pelagibacter_bacterium_NP961	0
Pelagibacter_bacterium_SP4300	0
Pelagibacter_bacterium_ARS1	1
Pelagibacter_bacterium_MED602	0
Pelagibacter_bacterium_MED1153	0
Pelagibacter_bacterium_MED605	0
Pelagibacter_bacterium_ARS1026	0
Pelagibacter_bacterium_MED642	0
Pelagibacter_bacterium_ARS1016	0
Pelagibacter_bacterium_MED104	0
Enterovibrio_norvegicus_10N.286.48.F3	0
Enterovibrio_norvegicus_10N.286.46.C4	0
Enterovibrio_norvegicus_10N.286.46.C3	0
Enterovibrio_norvegicus_10N.261.45.C6	0
Enterovibrio_norvegicus_10N.261.45.B2	0
Enterovibrio_norvegicus_10N.261.49.F5	0
Enterovibrio_norvegicus_10N.261.45.A10	0
Microbacter_margulisiae_DSM_27471	0
Sandarakinorhabdus_cyanobacteriorum_TH057	0
Limimaricola_variabilis_CECT_8572	0
Thermonema_lapsum_DSM_5718	0
Angulomicrobium_tetraedrale_DSM_5895	0
Rhodoligotrophos_appendicifer_DSM_23582	0
Sphingomicrobium_lutaoense_DSM_24194	0
Roseimarinus_sediminis_DSM_28824	0
Novispirillum_itersonii_DSM_11590	0
Stakelama_sediminis_DSM_27203	0
Loktanella_ponticola_DSM_101064	0
Rubricella_aquisinus_DSM_103377	0
Silvanigrellales_bacterium_RF1110005	0
Sandaracinomonas_limnophila_FSY-15	4
Desulfitispora_alkaliphila_DSM_22410	2
Prosthecomicrobium_pneumaticum_DSM_16268	2
Lewinella_marina_DSM_104084	1
Lewinella_antarctica_DSM_105096	2
Niveibacterium_umoris_DSM_106739	2
Saonia_flava_DSM_29762	1
Gellertiella_hungarica_DSM_29853	1
Mesonia_maritima_DSM_102814	2
Lewinella_aquimaris_DSM_105137	1
Parahaliea_mediterranea_DSM_21924	1
Salipaludibacillus_keqinensis_KQ-12	3
Rhodoblastus_acidophilus_DSM_137	2
Caminicella_sporogenes_AM_1114	1
Henriciella_litoralis_DSM_22014	1
Zavarzinia_compransoris_DSM_1231	1
Rhodopila_globiformis_DSM_161	1
Pleomorphovibrio_marinus_SW125	1
Paraclostridium_benzoelyticum_JC272	10
Unclassified_Zetaproteobacteria_bacterium_S19_FULL_No.1_10.0_100	1
Unclassified_Zetaproteobacteria_bacterium_S19_FULL_No.2_4.0_18	1
Unclassified_Zetaproteobacteria_bacterium_S19_FULL_No.3_1.9_9	0
Unclassified_Zetaproteobacteria_bacterium_S19_FULL_No.4_1.7_56	0
Unclassified_Zetaproteobacteria_bacterium_S19_FULL_No.5_1.2_40	0
Unclassified_Zetaproteobacteria_bacterium_S19_FULL_No.6_0.9_34	0
Unclassified_Zetaproteobacteria_bacterium_S19_FULL_No.7_0.9_77	0
Unclassified_Zetaproteobacteria_bacterium_S19_FULL_No.8_0.8_37	0
Unclassified_Zetaproteobacteria_bacterium_S19_FULL_No.9_0.7_72	1
Unclassified_Zetaproteobacteria_bacterium_S19_FULL_No.10_0.6_32	0
Unclassified_Zetaproteobacteria_bacterium_S19_FULL_No.11_0.6_46	0
Unclassified_Zetaproteobacteria_bacterium_S19_FULL_No.12_0.5_25	0
Unclassified_Zetaproteobacteria_bacterium_664-BS3_FULL_No.1_1.4_81	0
Unclassified_Zetaproteobacteria_bacterium_664-BS3_FULL_No.2_1.0_16	1
Unclassified_Zetaproteobacteria_bacterium_664-BS3_FULL_No.3_0.8_33	0
Unclassified_Zetaproteobacteria_bacterium_664-BS3_FULL_No.4_0.7_65	0
Unclassified_Zetaproteobacteria_bacterium_664-BS3_FULL_No.5_0.7_21	0
Unclassified_Zetaproteobacteria_bacterium_664-BS3_FULL_No.6_0.6_46	0
Unclassified_Zetaproteobacteria_bacterium_664-BS3_FULL_No.7_0.4_17	0
Unclassified_Zetaproteobacteria_bacterium_664-BS3_FULL_No.8_0.4_73	1
Unclassified_Zetaproteobacteria_bacterium_664-SC8_FULL_No.1_4.3_91	0
Unclassified_Zetaproteobacteria_bacterium_664-SC8_FULL_No.2_3.6_97	1
Unclassified_Zetaproteobacteria_bacterium_664-SC8_FULL_No.3_2.0_74	0
Unclassified_Zetaproteobacteria_bacterium_664-SC8_FULL_No.4_1.7_7	0
Unclassified_Zetaproteobacteria_bacterium_664-SC8_FULL_No.5_1.7_84	1
Unclassified_Zetaproteobacteria_bacterium_664-SC8_FULL_No.6_1.3_1	0
Unclassified_Zetaproteobacteria_bacterium_664-SC8_FULL_No.7_1.3_42	0
Unclassified_Zetaproteobacteria_bacterium_664-SC8_FULL_No.8_1.0_78	0
Unclassified_Zetaproteobacteria_bacterium_664-SC8_FULL_No.9_0.8_18	0
Unclassified_Zetaproteobacteria_bacterium_664-SC8_FULL_No.10_0.7_8	0
Unclassified_Zetaproteobacteria_bacterium_664-SC8_FULL_No.11_0.6_52	0
Unclassified_Zetaproteobacteria_bacterium_665-MMA12_FULL_No.1_18.7_97	2
Unclassified_Zetaproteobacteria_bacterium_665-MMA12_FULL_No.2_6.1_95	1
Unclassified_Zetaproteobacteria_bacterium_665-MMA12_FULL_No.3_4.6_98	1
Unclassified_Zetaproteobacteria_bacterium_665-MMA12_FULL_No.4_3.6_1	0
Unclassified_Zetaproteobacteria_bacterium_665-MMA12_FULL_No.5_2.4_22	0
Unclassified_Zetaproteobacteria_bacterium_665-MMA12_FULL_No.6_1.9_6	0
Unclassified_Zetaproteobacteria_bacterium_665-MMA12_FULL_No.7_1.8_66	1
Unclassified_Zetaproteobacteria_bacterium_665-MMA12_FULL_No.8_1.5_13	0
Unclassified_Zetaproteobacteria_bacterium_667-BS4_FULL_No.1_8.6_97	1
Unclassified_Zetaproteobacteria_bacterium_667-BS4_FULL_No.2_5.8_29	0
Unclassified_Zetaproteobacteria_bacterium_667-BS4_FULL_No.3_4.8_34	0
Unclassified_Zetaproteobacteria_bacterium_667-BS4_FULL_No.4_4.4_58	0
Unclassified_Zetaproteobacteria_bacterium_667-BS4_FULL_No.5_4.2_48	0
Unclassified_Zetaproteobacteria_bacterium_667-BS4_FULL_No.6_4.1_69	2
Unclassified_Zetaproteobacteria_bacterium_667-BS4_FULL_No.7_3.1_58	0
Unclassified_Zetaproteobacteria_bacterium_667-BS4_FULL_No.8_2.9_22	4
Unclassified_Zetaproteobacteria_bacterium_667-BS4_FULL_No.9_2.7_28	0
Unclassified_Zetaproteobacteria_bacterium_667-BS4_FULL_No.10_2.5_38	0
Unclassified_Zetaproteobacteria_bacterium_667-BS4_FULL_No.11_2.4_56	0
Unclassified_Zetaproteobacteria_bacterium_667-BS4_FULL_No.12_2.0_34	0
Unclassified_Zetaproteobacteria_bacterium_667-BS4_FULL_No.13_1.9_58	0
Unclassified_Zetaproteobacteria_bacterium_667-BS4_FULL_No.14_1.8_29	0
Unclassified_Zetaproteobacteria_bacterium_667-BS4_FULL_No.15_1.4_30	0
Unclassified_Zetaproteobacteria_bacterium_667-BS4_FULL_No.16_1.3_8	0
Unclassified_Zetaproteobacteria_bacterium_667-BS4_FULL_No.17_1.2_48	0
Unclassified_Zetaproteobacteria_bacterium_667-BS4_FULL_No.18_1.0_17	0
Unclassified_Zetaproteobacteria_bacterium_667-BS4_FULL_No.19_0.9_47	0
Unclassified_Zetaproteobacteria_bacterium_667-BS4_FULL_No.20_0.8_23	0
Unclassified_Zetaproteobacteria_bacterium_S7_FULL_No.1_16.2_89	2
Unclassified_Zetaproteobacteria_bacterium_S7_FULL_No.2_6.6_26	0
Unclassified_Zetaproteobacteria_bacterium_S7_FULL_No.3_6.1_74	1
Unclassified_Zetaproteobacteria_bacterium_S7_FULL_No.4_4.9_57	0
Unclassified_Zetaproteobacteria_bacterium_S7_FULL_No.5_3.6_34	0
Unclassified_Zetaproteobacteria_bacterium_S7_FULL_No.6_3.1_33	0
Unclassified_Zetaproteobacteria_bacterium_S7_FULL_No.7_2.2_38	0
Unclassified_Zetaproteobacteria_bacterium_S7_FULL_No.8_2.1_21	0
Unclassified_Zetaproteobacteria_bacterium_S7_FULL_No.9_2.1_30	0
Unclassified_Zetaproteobacteria_bacterium_S7_FULL_No.10_1.9_22	0
Unclassified_Zetaproteobacteria_bacterium_S7_FULL_No.11_1.8_41	0
Unclassified_Zetaproteobacteria_bacterium_S7_FULL_No.12_1.5_19	0
Unclassified_Zetaproteobacteria_bacterium_S7_FULL_No.13_0.9_8	0
Unclassified_Zetaproteobacteria_bacterium_S9_FULL_No.1_63.0_53	1
Unclassified_Zetaproteobacteria_bacterium_476-BS1_FULL_No.1_3.1_100	0
Unclassified_Zetaproteobacteria_bacterium_476-BS1_FULL_No.2_1.0_85	0
Unclassified_Zetaproteobacteria_bacterium_479-BS3_FULL_No.1_66.1_97	0
Unclassified_Zetaproteobacteria_bacterium_479-BS3_FULL_No.2_3.9_94	0
Unclassified_Zetaproteobacteria_bacterium_479-BS3_FULL_No.3_3.0_26	1
Unclassified_Zetaproteobacteria_bacterium_479-BS3_FULL_No.4_1.8_52	1
Unclassified_Zetaproteobacteria_bacterium_479-BS4_FULL_No.1_63.1_19	1
Unclassified_Zetaproteobacteria_bacterium_479-BS4_FULL_No.2_6.8_91	2
Unclassified_Zetaproteobacteria_bacterium_479-BS4_FULL_No.3_3.6_69	0
Unclassified_Zetaproteobacteria_bacterium_479-BS4_FULL_No.4.1_2.6_47	0
Unclassified_Zetaproteobacteria_bacterium_479-BS4_FULL_No.4.2_2.6_27	0
Unclassified_Zetaproteobacteria_bacterium_479-BS4_FULL_No.5_2.1_15	3
Unclassified_Zetaproteobacteria_bacterium_479-BS4_FULL_No.6_1.8_70	0
Unclassified_Zetaproteobacteria_bacterium_479-BS4_FULL_No.7_1.6_62	0
Unclassified_Zetaproteobacteria_bacterium_479-BS4_FULL_No.8_1.6_68	0
Unclassified_Zetaproteobacteria_bacterium_479-BS4_FULL_No.9_1.5_27	0
Unclassified_Zetaproteobacteria_bacterium_479-BS4_FULL_No.10_1.3_15	0
Unclassified_Zetaproteobacteria_bacterium_479-BS4_FULL_No.11_1.2_8	0
Unclassified_Zetaproteobacteria_bacterium_479-BS4_FULL_No.12_1.1_38	0
Unclassified_Zetaproteobacteria_bacterium_479-BS4_FULL_No.13_0.5_10	0
Unclassified_Zetaproteobacteria_bacterium_481-BS4_FULL_No.1_26.9_66	1
Unclassified_Zetaproteobacteria_bacterium_481-BS4_FULL_No.2_10.9_38	1
Unclassified_Zetaproteobacteria_bacterium_481-BS4_FULL_No.3_2.4_84	1
Unclassified_Zetaproteobacteria_bacterium_481-BS4_FULL_No.4_2.0_96	1
Unclassified_Zetaproteobacteria_bacterium_481-BS4_FULL_No.5_1.9_23	0
Unclassified_Zetaproteobacteria_bacterium_481-BS4_FULL_No.6_1.9_92	0
Unclassified_Zetaproteobacteria_bacterium_481-BS4_FULL_No.7_1.7_99	1
Unclassified_Zetaproteobacteria_bacterium_481-BS4_FULL_No.8_1.0_95	0
Unclassified_Zetaproteobacteria_bacterium_481-BS4_FULL_No.9_0.9_68	0
Unclassified_Zetaproteobacteria_bacterium_481-BS4_FULL_No.10_0.7_4	1
Unclassified_Zetaproteobacteria_bacterium_481-BS4_FULL_No.11_0.5_23	0
Unclassified_Zetaproteobacteria_bacterium_482-BS8_FULL_No.1_4.8_98	1
Unclassified_Zetaproteobacteria_bacterium_482-BS8_FULL_No.2_2.5_96	1
Unclassified_Zetaproteobacteria_bacterium_482-BS8_FULL_No.3_2.0_99	0
Unclassified_Zetaproteobacteria_bacterium_482-BS8_FULL_No.4_1.6_3	0
Unclassified_Zetaproteobacteria_bacterium_482-BS8_FULL_No.5_1.3_8	0
Unclassified_Zetaproteobacteria_bacterium_482-BS8_FULL_No.6_1.2_98	1
Unclassified_Zetaproteobacteria_bacterium_482-BS8_FULL_No.7_1.2_59	0
Unclassified_Zetaproteobacteria_bacterium_482-BS8_FULL_No.8_0.7_96	0
Unclassified_Zetaproteobacteria_bacterium_482-BS8_FULL_No.9_0.6_92	0
Unclassified_Zetaproteobacteria_bacterium_482-BS8_FULL_No.10_0.6_74	1
Unclassified_Zetaproteobacteria_bacterium_482-BS8_FULL_No.11_0.5_79	1
Unclassified_Zetaproteobacteria_bacterium_482-BS8_FULL_No.12_0.4_62	0
Unclassified_Zetaproteobacteria_bacterium_483-BS63_FULL_No.1_19.6_91	2
Unclassified_Zetaproteobacteria_bacterium_483-BS63_FULL_No.2_5.9_17	0
Unclassified_Zetaproteobacteria_bacterium_483-BS63_FULL_No.3_3.0_13	0
Unclassified_Zetaproteobacteria_bacterium_483-BS63_FULL_No.4_2.9_40	0
Unclassified_Zetaproteobacteria_bacterium_483-BS63_FULL_No.5_2.8_22	0
Rhodoblastus_acidophilus_DSM_145	1
Rhodothalassium_salexigens_DSM_2132	2
Rhodobium_orientis_DSM_11290	1
Rhodocista_centenaria_DSM_8284	3
Roseospira_goensis_DSM_18985	1
Roseospira_marina_DSM_15113	1
Dewar_Creek_hot_combined_GAL08_SAG_assembly_1_Screened(v2)	1
Arhodomonas_sp._KWT	1
Enterovibrio_norvegicus_10N.261.46.C4	1
Enterovibrio_norvegicus_10N.261.49.E12	1
Macellibacteroides_fermentans_DSM_23697	6
